id,Open,High,Low,Close,Adj_Close,Volume
374,85.540001,89.080002,85.080002,88.129997,72.439606,3284077
375,88.989998,89.809998,87.949997,89.099998,73.236908,2193123
376,88.699997,89.309998,86.839996,87.529999,71.946419,2281946
377,87.190002,88.089996,85.949997,86.639999,71.214882,2301451
378,87.790001,88.470001,86.900002,87.309998,71.765594,1938620
379,87.199997,87.309998,86.410004,86.720001,71.28064,1202146
380,87.370003,88.5,85.379997,88,72.332748,2251322
381,88.739998,88.860001,86.769997,87.43,71.864227,2052578
382,87.830002,88.589996,87.5,88.120003,72.431389,2078106
383,88.330002,88.459999,87,87.279999,71.740944,1057637
384,87.419998,87.489998,86.089996,86.800003,71.346397,1735358
385,86.82,86.870003,86.059998,86.769997,71.321732,1227161
386,86,87.529999,85.68,87.220001,71.69162,1445097
387,87.459999,88.339996,85.769997,87.050003,71.551888,3170037
388,87.82,88.199997,87.510002,87.75,72.127266,1760487
389,87.980003,88.269997,86.790001,87.699997,72.086159,1763051
390,87.25,87.889999,86.400002,86.82,71.362839,2164993
391,86.400002,86.839996,84.610001,85.300003,70.113449,2413557
392,84.419998,84.739998,83.230003,83.970001,69.020241,2576804
393,82.550003,83.489998,81.82,83.489998,68.625694,3411179
394,84.419998,85,83.870003,84.160004,69.176422,1786313
395,83.709999,85.57,83.010002,84.860001,69.751785,1932840
396,84.589996,85.940002,83.739998,84.970001,69.842209,3022154
397,84.970001,85.610001,84.120003,85.129997,69.973709,1563445
398,85.75,85.989998,85.260002,85.709999,70.450455,1086510
399,85.610001,86.199997,83.860001,84.629997,69.562737,2099901
400,84.330002,85.209999,83.919998,84.169998,69.184624,1410863
401,83.5,85.349998,83.5,85.120003,69.965508,2007692
402,85.199997,86.190002,85.199997,85.860001,70.573753,3314005
403,85.459999,85.830002,84.43,85.169998,70.006599,1543511
404,85.370003,86.410004,84.809998,85.989998,70.680595,2014625
405,85.900002,87.07,85.239998,86.099998,70.771027,1701219
406,86.160004,86.639999,84.400002,85.330002,70.138107,2086260
407,84.5,84.720001,83.169998,84.18,69.192856,2379728
408,84.949997,86.239998,84.419998,85.209999,70.039467,2072813
409,86.980003,87.489998,85.370003,85.809998,70.532646,2598782
410,84.5,85.559998,83.879997,85.559998,70.327156,2177629
411,85.949997,88.919998,85.730003,88.150002,72.456047,3863673
412,87.949997,89.220001,87.349998,88.68,72.891685,1964750
413,88.889999,88.889999,86.620003,87.410004,71.847794,2433409
414,88.720001,89.059998,87.730003,88.699997,72.908119,2300732
415,88.5,89.400002,88.209999,88.970001,73.130058,1519153
416,89.5,89.540001,87.739998,88.339996,72.612213,1285442
417,90,90.989998,89.769997,89.989998,73.968452,2546726
418,89.849998,90.059998,88.959999,89.870003,73.869812,1606470
419,89.82,90.269997,89.669998,89.93,73.919136,1663299
420,90.43,91.449997,90.139999,91.330002,75.069885,2563552
421,91.480003,91.589996,90.449997,90.660004,74.519165,1378065
422,90.650002,91.540001,90.330002,91.220001,74.979477,1696324
423,91.410004,91.5,90.209999,90.800003,74.634254,1762344
424,91,91.18,90.489998,90.879997,74.699997,1054586
425,90.699997,91.190002,90.339996,91.019997,74.815071,2062292
426,90.949997,91.279999,90.419998,91.199997,74.963036,893740
427,90.620003,91.129997,90.18,91.129997,74.905495,1198737
428,90.309998,90.739998,88.480003,89.269997,73.37664,2601689
429,89.449997,90.43,89.260002,90.389999,74.297241,1826617
430,90.760002,91.760002,90.529999,91.5,75.209618,1478294
431,91.370003,92.470001,91.260002,92.470001,76.006935,1469495
432,92.5,93.870003,92.279999,93.089996,76.516533,1827946
433,93.18,93.239998,92.080002,92.160004,75.752121,1633660
434,91.900002,92.160004,90.190002,91.559998,75.258934,2154701
435,90.989998,91.900002,90.370003,91.559998,75.258934,1358397
436,91.949997,92,91.529999,91.940002,75.571289,1442881
437,91.690002,92.57,91.519997,91.959999,75.587715,1464674
